Date,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles,Year,Month,Day
2023-05-31,Houston,GA,Passenger,1,0,1,29,30,3.33,2023,5,31
2023-05-31,Loudoun,VA,Passenger,2,1,3,59,62,4.84,2023,5,31
2023-05-31,El Paso,CO,Passenger,2,1,3,521,524,0.57,2023,5,31
2023-05-31,Kent,DE,Passenger,1,0,1,49,50,2.0,2023,5,31
2023-05-31,Maui,HI,Passenger,1,0,1,21,22,4.55,2023,5,31
2023-05-31,Thurston,WA,Passenger,3035,1212,4247,190367,194614,2.18,2023,5,31
2023-05-31,Cowlitz,WA,Passenger,456,207,663,70027,70690,0.94,2023,5,31
2023-05-31,Ada,ID,Passenger,2,0,2,120,122,1.64,2023,5,31
2023-05-31,Lee,AL,Passenger,1,0,1,14,15,6.67,2023,5,31
2023-05-31,Cochise,AZ,Passenger,1,0,1,59,60,1.67,2023,5,31
2023-05-31,Franklin,WA,Passenger,301,138,439,62054,62493,0.7,2023,5,31
2023-05-31,Rockdale,GA,Passenger,1,0,1,5,6,16.67,2023,5,31
2023-05-31,Clark,WA,Truck,90,0,90,81496,81586,0.11,2023,5,31
2023-05-31,Chelan,WA,Passenger,619,159,778,54233,55011,1.41,2023,5,31
2023-05-31,Contra Costa,CA,Passenger,1,3,4,189,193,2.07,2023,5,31
2023-05-31,Columbia,OR,Passenger,1,0,1,14,15,6.67,2023,5,31
2023-05-31,Williamson,TX,Passenger,0,1,1,53,54,1.85,2023,5,31
2023-05-31,San Bernardino,CA,Passenger,3,1,4,282,286,1.4,2023,5,31
2023-05-31,Asotin,WA,Truck,0,0,0,6623,6623,0.0,2023,5,31
2023-05-31,Sarasota,FL,Passenger,1,0,1,25,26,3.85,2023,5,31
2023-05-31,Wake,NC,Passenger,1,0,1,79,80,1.25,2023,5,31
2023-05-31,Benton,WA,Truck,23,0,23,43194,43217,0.05,2023,5,31
2023-05-31,Hennepin,MN,Passenger,1,0,1,38,39,2.56,2023,5,31
2023-05-31,Ray,MO,Passenger,0,1,1,0,1,100.0,2023,5,31
